OTU_id	DC001	DC003	DC004	DC005	DC006	DC007	DC009	DC010	DC011	DC013	DC015	DC016	DC017	DC018	DC019	DC020	DC021	DC022	DC023	DC024	DC026	DC027	DC029	DC032	DC033	DC034	DC035	DC036	DC037	DC038	DC039	DC041	DC042	DC044	DC048	DC049	DC050	DC052	DC054	DC056	DC057	DC058	DC060	DC061	DC063	DC064	DC065	DC066	DC067	DC068	DC069	DC070	DC071	DC072	DC073	DC075	DC076	DC077	DC078	DC079	DC081	DC082	DC083	DC085	DC087	DC090	DC092	DC094	DC095	DC096	DC097	DC098	DC099	DC100	DC101	DC102	DC103	DC104	DC105	DC106	DC107	DC108	DC109	DC110	DC111	DC112	DC113	DC114	DC115	DC117	DC118	DC119	DC120	DC121	DC123	DC125	DC126	DC127	DC128	DC131	DC135	DC136	DC137	DC138	DC139	DC140	DC141	DC145	DC147	DC148	DC149	DC150	DC151	DC152	DC153	DC154	DC155	DC156	DC158	DC159	DC160	DC161	DC162	DC163	DC164	DC165	DC167	DC168	DC169	DC170	DC171	DC172	DC173	DC174	DC175	DC176	DC177	DC178	DC179	DC181	DC183	DC185	DC186	DC187	DC188	DC189	DC193	DC194	DC195	DC196	DC198	DC199	DC200	DC201	DC202	DC203	DC204	DC205	DC206	DC208	DC209	DC211	DC212	DC213	DC214	DC215	DC216	DC217	DC218	DC219	DC221	DC223	DC224	DC226	DC229	DC230	DC231	DC232	DC234	DC235	DC239	DC241	DC243	DC244	DC245	DC246	DC247	DC248	DC249	DC252	DC253	DC254	DC255	DC257	DC259	DC261	DC263	DC265	DC266	DC267	DC268	DC269	DC270	DC271	DC273	DC274	DC276	DC277	DC279	DC281	DC282	DC283	DC285	DC287	DC288	DC290	DC291	DC292	DC293	DC294	DC296	DC297	DC298	DC300	DC302	DC305	DC307	DC308	DC310	DC312	DC313	DC314	DC317	DC318
Blautia_coccoides	5610.073822	0	176.186858	0	0	4352.444081	0	2147.316532	67.471678	169.491853	0	5617.153343	0	5078.566381	0	0	0	0	0	25452.119795	6214.085244	3129.397128	0	0	0	0	0	0	0	10557.115969	0	0	0	117.746806	0	0	0	0	0	7312.519968	1881.019974	0	1566.050866	372.856853	0	0	1512.445859	0	0	632.173344	2608.339467	5459.593224	10306.430647	0	0	0	0	545.815003	0	0	1121.466918	0	1356.357572	0	0	0	0	739.279948	0	0	28167.584793	0	0	0	0	796.886058	0	0	0	0	0	3413.120322	0	0	6057.929007	3664.525063	0	0	0	0	11525.687217	1507.071758	0	5557.989213	36077.152956	0	46.906672	0	0	347.15615	0	0	5315.017711	0	0	8038.358711	0	0	1018.256184	0	0	0	0	0	0	889.953444	0	0	0	159640.639099	0	0	0	0	0	15002.951659	0	1032.794625	2268.42689	0	6958.17447	0	0	0	0	0	1176.902338	0	16901.929906	6641.622031	2708.91283	21321.963187	2776.233648	0	1923.031777	0	0	0	0	0	0	0	0	2573.673856	4551.161863	0	0	0	115.923132	0	0	0	0	0	0	6920.380417	481618.047627	0	0	0	0	0	0	215.859911	2885.251347	0	358432.473217	0	3838.467775	0	0	669.219709	3287.306306	286.898242	0	8682.485563	0	0	0	0	0	0	0	0	0	0	0	1126.902691	0	0	0	0	0	422.02181	0	12657.20235	65962.273898	0	0	0	0	0	0	0	0	0	0	0	0	0	111656.196756	0	749.463083	3835.284245	0	0	7253.777216	0	0	0	0	39346.756929	0	0
Blautia_hansenii	0	0	0	0	0	0	0	193115.555082	89269.683742	0	26767.464518	12777.393835	871.276748	0	0	36934.401141	0	0	45764.155329	0	46454.234086	0	17390.274584	169.291056	0	169999.441115	120042.411789	17339.104698	0	11685.727512	0	0	0	0	30572.098492	0	0	13597.311394	0	0	0	0	0	0	0	72949.984929	0	0	0	2947.508216	3814.500453	42645.449824	75702.990825	0	0	0	88605.110243	0	0	0	0	0	0	0	0	0	0	308214.558056	0	0	6265.549171	0	0	0	17495.036	0	0	0	0	2848.669146	0	0	0	2981.437137	6897.558807	8959.115813	0	0	0	0	0	0	0	0	0	22328.577958	0	0	0	0	0	0	212312.371124	0	0	0	5455.374857	29373.272915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5103.382507	0	0	267678.962347	0	0	9155.516227	8060.181307	0	13384.707635	0	0	4130.605639	3116.38908	0	82590.645174	0	0	0	0	0	0	0	0	0	0	0	8527.791012	0	0	0	81208.612548	766.910596	59361.41703	0	0	0	0	0	0	0	0	0	0	323.812555	0	2530.542335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1058.0349	0	0	0	3235.646501	58714.882356	2985.68096	0	0	2440.309091	0	0	0	0	53.022217	99334.03475	6898.595007	297245.845026	0	14193.012408	0	0	0	0	0	0	0	0	0	0	0	0	0	26507.001979	0	0	0	414.116357	0	0	0	0	0	0	0	0
Blautia_hydrogenotrophica	0	2684.496833	0	47163.381165	1970.217751	111309.016006	0	0	106160.869438	340053.622921	0	32039.310101	0	0	4740.937721	0	0	4707.227616	2596.442861	257934.341339	0	0	22054.986772	50287.052308	0	99385.705395	0	12654.531043	16316.862219	0	0	0	15208.727534	5274.75882	0	6048.80896	0	33838.143468	19859.936542	19212.387989	13746.465358	5229.367576	4978.340613	0	0	5980.392858	137239.754752	3178.61645	5738.56133	81085.450563	79538.672338	0	0	20420.726753	0	16678.985992	65789.606687	0	17268.859416	21669.052061	44976.039537	21903.319517	0	20372.311339	0	9749.523171	0	0	0	4067.37445	0	26434.268181	8426.834413	0	0	0	0	49479.020419	0	0	11569.927542	16445.321978	47517.87954	0	0	0	0	0	0	0	1525.080305	28181.919858	0	11422.846728	0	0	0	0	0	0	0	20751.857791	304589.920928	0	0	0	131421.518408	0	21486.681216	0	0	5041.361582	0	51.917308	26810.261231	32167.302744	0	0	280113.889341	0	0	0	0	20155.090815	22364.982662	54079.983914	0	382.822541	0	0	0	0	51372.413667	0	36410.615678	152613.746011	53836.309802	19869.349829	24089.786142	74079.881518	0	0	0	802.910189	0	0	0	8275.96463	9748.610957	0	467.268022	0	0	0	51286.358687	0	0	3144.299045	25124.10957	71794.850496	20377.475545	0	0	0	4362.986086	0	1052232.906641	2894.935636	0	0	3159.229622	79596.069769	42230.605939	0	96446.705216	0	28351.164423	0	0	102145.006642	7699.832595	0	0	0	0	0	0	0	17393.144238	0	3964.594526	8578.245111	0	0	5802.40869	55640.121053	115126.203181	41947.573603	224.332742	620.884756	0	0	1525.861567	0	860122.87046	0	18594.813552	8997.996744	1045.163972	1149.861998	0	0	4802.556307	7543.919656	0	121616.987367	32465.64224	22418.827783	139427.10466	988.857158	0	0	21719.077288	0	44192.687616	34962.253938	0	15506.403639	39412.805067	82888.90215	11181.05135	55398.77705	0	11742.098892
Blautia_obeum	0	4204.611501	0	132557.298761	149269.456424	301145.677957	143387.338122	0	0	0	5517.812464	517272.053543	0	0	238385.273008	106486.496607	83288.677672	133834.628248	0	0	142781.613798	0	0	0	234447.845806	131969.231082	0	2241.984214	69080.598972	0	90517.92493	144479.086602	165945.983861	0	161452.892302	282620.85204	41196.263962	157313.143872	20650.749742	139250.215771	290794.602059	624199.516773	0	0	18844.821161	50778.098716	0	331537.222555	1300686.219528	0	85505.444886	0	0	89668.865681	57461.40644	577661.488703	94458.905479	411213.673215	156910.929473	67193.487194	0	68604.553394	53112.301561	215846.631867	20848.724195	414930.425067	112021.245614	0	288305.580568	0	0	72304.651111	75033.109896	5990.309202	0	416183.03107	992972.904367	6892.333558	0	44.558471	334376.519753	0	363220.07578	128813.342419	0	0	92064.1507	0	131713.083348	67006.714959	8593.123162	312203.761779	3941.415839	119000.921029	0	0	4774.05689	68424.133126	0	0	514126.749842	67861.660152	0	0	20318.978074	0	550650.87693	33420.043838	0	0	222725.864629	57353.801591	21462.120504	37287.010606	211332.75933	376090.456072	17162.042424	50587.210701	185986.301072	0	120256.683005	226253.212869	316572.438465	320701.10648	121980.511404	146864.934162	3770.804896	338142.468463	0	693510.997	0	76441.693576	688959.098335	454226.470925	127005.70378	188158.685146	0	4877.573915	827908.446864	287163.62235	884.652384	187248.101329	560.319582	423787.278522	3928911.65641	663526.403908	253547.097444	751.911697	555896.670667	39480.452869	2870772.936769	0	527796.136916	59766.769918	237699.673975	190870.923437	62756.913757	0	495174.575502	1058.794479	0	446742.446175	47763.222408	0	35122.037992	0	281.187764	131274.454167	54291.194451	414393.36997	332966.9125	0	699581.443152	0	0	0	1621036.283546	90886.87489	0	0	113436.679029	940619.323867	2393.765675	5286.036645	256216.224784	407692.290163	256737.327466	223193.971573	54.2582	435446.64701	141598.515607	810584.020312	0	0	22458.17114	641882.535997	850411.844417	703.98583	240127.169545	685283.024985	12394.335143	598467.019971	67709.370598	397846.733288	0	0	1574.956438	1011.736476	1076359.45978	2473526.722203	322806.477123	59819.928623	124426.638476	258603.182159	211433.383847	187.979287	143234.23904	0	220613.711281	355947.997357	1198628.204717	1867.199285	255.403621	251382.230729	221948.287747	256077.673226	705925.293146	753114.794518	461.947265	927484.067323	2635539.679434	886719.493666	265531.014716	85683.38521
Blautia_producta	72787.463927	0	15807.340071	0	0	54529.186347	0	0	29423.468306	11730.690031	0	15215.511044	1292.96813	0	0	9105.55344	0	0	0	0	19874.20266	167603.28849	71.108418	6750.718638	0	2021.44986	488.900841	0	0	9154.293622	0	0	0	0	8442.790129	0	13602.693031	9771.167355	0	609.870086	0	0	2478.329699	45863.560667	0	0	26671.802448	78.1627	0	0	26091.235368	240687.428266	142175.678157	0	0	0	487.237877	5983.025842	0	0	10051.07202	0	0	0	0	0	0	21509.444418	0	2488.701346	217785.583419	0	0	0	0	2854.409912	0	499.056587	2843.471873	525.482658	0	0	0	0	8683.871206	6862.201812	0	0	0	0	0	0	0	3991.657569	903584.611566	8797.625797	0	0	1437.991257	12870.14056	0	15918.417779	195292.231743	0	0	417183.39262	19982.314862	3923.127671	2019.787387	0	0	0	0	0	290.626138	24676.216363	0	0	0	173345.746715	0	0	0	0	10149.242902	0	829.483702	9286.889268	13445.322926	0	67283.864356	0	4991.060821	0	4478.414135	0	0	1276.918003	0	84.897823	0	21283.971751	7367.164871	0	267635.346633	0	0	2701.617082	0	0	0	2215.536138	0	4841.10527	856.896912	0	0	312.297144	0	0	8743.680856	0	0	3426.73943	0	19300.264805	253268.824994	0	0	0	0	0	0	687.430792	84468.126164	0	12155.742571	0	0	2399.805634	0	0	14797.824175	0	0	0	0	0	0	0	7167.6864	0	25798.179272	10251.711147	0	0	0	31892.134205	0	0	0	0	0	24836.765029	0	16830.65826	0	0	0	0	0	0	1696.71151	0	0	27687.665578	0	1326.675904	22250.909201	0	0	1727.4605	28222.7979	0	5384.588832	0	0	0	1568.835398	7813.451984	0	9352.4287	0	0
Blautia_sp_An249	0	0	0	0	0	0	0	0	0	9555.103202	0	0	0	0	0	0	0	0	0	0	0	58118.639535	0	0	0	0	0	0	0	0	0	0	0	0	2135.170726	0	2011.608749	0	0	0	0	0	0	0	0	0	0	0	9953.233578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28854.029375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58783.415002	0	0	0	0	0	0	15825.853625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14187.602983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1109.793938	0	0	0	0	0	0	0	12747.414044	0	0	0	0	0	0	0	0	0	0	0	1409.659959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2639.933336	0	0	0	0
Blautia_sp_CAG_257	954707.860881	198819.629843	176008.257424	8472.72073	0	124521.192508	4677.609422	503770.098157	400949.285587	176912.41798	56122.802262	170067.566369	695784.217835	73964.176925	10824.789056	265511.193456	1352.611424	79.96252	170031.653677	35683.240427	407766.669061	2622015.298287	103903.619651	472103.300206	507066.885975	144448.314885	675212.323843	131923.80154	0	175665.46056	0	0	317.348815	22459.830647	159147.794494	0	177972.912511	112119.740815	148951.657552	37634.313293	63137.544	0	24369.68611	222680.084245	163293.951496	295766.453291	169767.77793	9243.462956	111785.256517	151497.707834	28489.182723	115730.115131	0	666.168871	0	3130.43562	48289.299233	88240.557516	3447.232803	0	97148.325648	5324.461158	3236.286415	4001.630117	0	32244.493936	9346.182618	115226.471106	0	15617.6336	763574.21385	0	129446.688445	0	107362.162796	546.436154	15035.37177	90576.409074	44309.700245	105075.020614	2251.022911	18136.849852	799.905325	40235.669033	916535.691531	2062083.056995	0	0	0	0	0	157852.885737	480044.321846	88571.196674	0	290092.897362	0	0	8478.509235	20540.864808	1523.390792	14151.208189	0	3806.010983	0	409816.858888	90290.217336	25071.942354	0	2973.610648	3667.828916	509.900248	0	22085.622823	163572.316634	115597.21365	0	0	63062.747962	0	1307.640168	0	24128.752545	0	35075.368262	645924.638774	93260.11316	50171.785823	118603.899199	444.280656	846120.713983	5202.700056	29150.768358	260716.875922	170428.002299	1329567.758453	153093.984727	14051.155129	68867.339092	16858.748547	1322.957429	12969.691972	167902.18379	1950.872692	0	0	0	3205.085308	0	664.439411	103288.601987	105125.290693	0	1494.091914	214390.901437	0	484.153223	40536.169226	91610.484354	21799.719841	451812.52779	0	0	103907.243232	4122.347163	368157.559871	238991.91421	0	321.930515	0	144.875915	2413342.591159	6857.580875	159932.26815	204918.481687	0	23499.662903	7128.76901	29304.123384	46093.389907	0	0	56490.891621	15467.11587	1132.11208	0	0	9664.007389	100296.2827	957.598498	1721.06429	91619.45627	139618.508992	1696213.94414	6710.21709	4670.989712	25047.521937	131789.824989	375.056304	0	33322.508207	15397.31443	98930.619139	61961.658927	5925227.349882	2503430.423286	220483.573737	40056.87147	0	4968.271653	0	0	850201.330431	11115.689072	15931.488674	78029.640902	0	14703.160023	610539.042663	0	50949.811388	204592.037269	2780.131214	56071.855662	70348.397616	38764.436184	43749.343834	10931.708831	87761.053852	16431.812552	2609.700844	551865.500682	0	0
Blautia_sp_N6H1_15	0	0	28337.121883	0	0	1735.696123	0	0	0	30748.205577	0	38922.94086	0	0	0	160.190292	0	4257.62703	28865.077886	0	0	770375.089935	0	0	0	112379.135884	69478.561281	0	0	0	0	0	0	0	6143.233421	0	0	0	0	0	0	0	0	0	0	3746.752152	0	0	0	85380.278218	0	0	0	0	0	0	13956.380673	0	0	0	0	467.384122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6702.208638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35892.209333	0	0	0	0	0	0	0	0	0	0	13715.27179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1258.989677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173574.826551	0	19277.385223	0	0	5039.075059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145193.164784	0	0	17104.445565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_wexlerae	0	50838.575607	2638933.996684	65218.21782	181821.948991	94394.981384	208580.945073	1840529.485896	1574872.731802	894560.785062	117520.454215	518998.888584	551925.105148	3067636.530457	263197.488123	0	164248.522893	47414.757144	427674.754874	51882.687878	0	0	1104970.765553	833149.765333	888136.79801	111817.622034	1214179.486849	0	257589.568341	659356.599351	106818.851912	47623.912993	254450.279867	241820.639946	4118.884705	108394.184	768798.392933	0	26165.107256	798287.377219	54985.861434	37134.352658	1020072.832211	1737705.865792	0	0	2597871.511907	0	424559.760593	348876.713137	0	2702703.484081	0	10141.210899	15420.941347	5295.015418	26090.130769	93747.565669	381030.815511	10013.569253	2983080.936759	5536.908486	789100.747564	101115.303027	6558.75927	156879.619664	220620.299024	592516.583048	39761.820074	612620.68528	1287434.6129	123695.291885	108591.040319	59752.781678	253626.789608	86406.415239	29980.783889	14005.070656	2546351.527804	128843.123645	6823.516395	1080908.46433	260633.67753	18060.124116	140.637991	126753.220774	43004.53145	58730.016437	38213.254272	50006.416415	17627.233399	186905.880191	303585.232601	62097.585297	2490736.331772	1373777.07904	8566.200769	0	98482.66397	857209.37918	21129.568358	48020.47009	0	817387.390774	8953.744628	1263.972602	153629.181143	359250.561332	2410625.592936	299549.526592	0	14062.162057	5524.248906	94877.582437	164881.455283	167691.734814	72919.158502	1503.553366	261982.868933	0	123904.040593	2700.579744	192868.0056	16548.077804	23339.445558	44474.010216	320717.616732	290520.996834	1668397.896097	16925.241824	0	290915.696221	46607.093049	69345.795658	150161.852649	96642.052487	3780887.075624	1916514.851475	301199.090293	175692.780225	446224.024019	219119.994218	868018.042362	189991.111925	57471.130312	78779.824117	21114.766902	1826938.113264	139260.198067	103451.202809	51031.633082	1153159.973135	79469.774698	949066.981264	0	4330.608824	104875.92767	1892735.489109	50651.720811	255887.732721	543876.50638	79458.949801	57765.345622	1841139.946714	1446700.966223	902919.034773	4982003.443774	168913.637554	72281.35712	58927.815259	677610.356375	5878.669748	88127.074137	1588655.881003	2495036.827622	761716.398577	0	218568.748058	1832066.294478	2534426.720982	63922.712796	538841.527225	394130.550976	379827.883845	41335.255003	10286.624694	338618.704822	104785.89606	1676073.100512	347718.677249	10281.993211	12946.502769	3043228.234043	1119266.650593	656857.37627	67547.82421	45495.639745	1201254.627504	44985.725249	566538.176649	801510.525243	25955.550265	1673.145502	212271.760184	334.922907	3647432.84293	3093.111168	878088.598923	33389.150745	153983.877966	161159.338547	0	70867.732084	9875.439629	25115.739908	1738529.241481	127212.264374	637861.784833	277343.792423	59664.608122	44363.590222	303163.294491	662015.954133	102573.202023	956420.154144	51872.878837	1140491.314253	96480.766441	2721041.226895	47871.208218	19356.53627	0	41764.143287	10911.780916
Ruminococcus_gnavus	567286.085279	1249752.464394	0	85400.624943	0	355871.720572	47453.842143	1019160.968137	1038199.511894	0	162516.52051	68464.860238	346618.830658	291745.052923	6350.925165	127968.857871	7998.62842	8141.089813	253352.968566	615562.384028	762259.397824	225868.839768	182831.118739	131303.284554	4100.717907	232385.875906	2019229.494625	340891.365607	0	105144.795334	0	0	0	70651.064592	11734.203826	4660.65456	0	58207.593885	47000.759365	58039.796645	18204.053566	7993.044518	0	192034.285826	1669383.023401	1325282.677621	38327.313699	906.108332	0	104313.869871	23213.698541	208138.259383	1491395.227335	3934.775998	0	17440.105386	154498.827588	365394.52781	0	0	9429.1494	26269.112107	62430.638235	8272.24261	0	22086.369285	8097.607739	1294263.064818	234.572682	2518.39021	480694.551743	0	113508.138886	0	337498.073724	82429.174896	27064.015185	681.676663	86104.885578	13186.234418	5383.742328	412891.035856	3175.098655	21232.592946	100461.70557	161768.405719	0	436415.860073	0	0	0	5722.364348	15720.321591	1918.223094	336129.424332	170644.171114	862.040403	0	1787575.390349	397436.7251	42233.056511	128481.279165	1896520.793918	6785.353813	0	0	62969.163352	32374.167384	218.408573	2294.432838	10602.160755	0	0	2777.575978	2928.718854	0	2320.713427	0	80014.752461	2444933.923439	48129.373708	0	4568.992335	0	2538.899524	156811.631273	353711.770506	190667.65837	142419.415731	3674.571259	2284714.708469	384.356774	11086.046291	0	35574.227247	1001224.539754	208605.474635	672.594433	309950.130798	3013.872731	225252.602702	5406.47367	164987.599629	8447.146042	1110.861288	0	0	2695.035798	5601.480379	0	1009.100089	19901.844618	3231.730905	221116.323198	467485.3069	66.046357	3634.623959	28892.817676	371767.713615	37744.592373	295453.023357	866.835556	0	53619.631603	184097.772172	640350.841725	1985.99911	0	0	0	0	83478.876679	470.961471	184427.38661	113687.107578	476.758854	292553.962147	317.98451	104676.225681	46659.512064	339117.926253	18361.43876	54974.180587	30423.908318	0	0	0	0	150237.564662	276.96138	232828.582238	2625.175134	194687.327598	1009272.549682	33904.12205	0	871.633736	73356.374253	2628.899325	4077.909755	14771.749527	4882.405543	18378.089409	318334.698234	2598511.63034	867165.458192	1151158.897596	77021.130024	9193.900028	2050.225638	2820.148554	0	1850.65044	37000.775032	19017.452318	47303.44446	41267.009297	3541.127414	0	0	665315.083672	276690.022564	0	135.710058	213212.978093	382.664482	31573.36065	5211.07562	180418.302388	46446.97878	12482.674607	362456.058485	0	308692.766286
Ruminococcus_torques	0	325148.676837	0	565330.083364	117944.398979	19414.349299	0	0	0	9302.189577	0	0	0	0	211581.320849	0	322070.479021	105971.461705	254870.711923	21947.571468	0	0	241851.105264	0	0	1094850.935007	0	0	181422.986724	0	198951.097442	97335.630778	154047.976397	277536.674307	254705.91965	121041.15664	0	0	0	0	315362.296391	302632.850213	0	0	174978.622835	0	0	0	50101.84975	0	0	0	0	442379.927179	51671.40925	145258.151711	0	0	0	132048.453953	0	556017.146842	0	0	417187.65597	0	100263.444801	183.533537	217053.253261	0	0	319908.774902	0	245972.927021	0	1270.224394	81193.775549	400943.951169	0	0	195210.468077	0	0	130234.789111	0	0	98590.130181	0	62919.543246	48111.609862	24953.743681	0	318948.349557	170788.205296	0	0	220239.335834	193499.35372	0	0	0	0	0	62671.458423	40014.966572	0	0	0	0	146018.412265	371084.569616	52723.685643	769762.692864	560173.47606	35271.44493	1220.13907	263380.499916	127013.459136	579965.150622	6269638.079096	0	24446.25378	0	227582.686611	328579.355742	0	0	0	0	0	0	801730.232899	673614.270417	224989.57152	1271365.853122	0	0	516995.020882	0	55353.380857	0	492421.621864	0	291745.048283	0	415284.79283	69239.478967	204246.858298	528728.125824	808.736859	355643.15927	0	240040.877561	674924.31523	0	0	276500.137536	0	0	339692.746537	550081.830677	276649.396298	105162.14515	0	0	0	544.690762	75648.182252	196190.331501	80943.186228	233633.442667	0	212823.670048	0	886.08667	173947.30157	0	265756.170314	0	0	106252.048908	307096.503631	57578.966928	0	296419.367707	573714.088805	154344.385945	392757.499134	1463625.118412	89795.223985	209887.887986	0	0	0	0	163148.151562	577667.862363	0	99400.436078	102821.581675	10306.2034	276128.060571	186508.592569	0	0	0	0	38575.143936	802553.070976	454195.489289	0	204.869034	0	0	174744.704961	0	268462.897669	6783.004624	61938.415271	119568.42143	0	448207.33495	13322.857717	845367.452846	1204323.276038	447247.41267	0	185243.433918	304615.167821	196410.206126	331277.103289	0	243251.196348	346351.193272
Butyrivibrio_crossotus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	815486.812125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693943.095859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	891457.717168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1450170.930536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	472974.989275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyrivibrio_sp_CAG_318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539860.763478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378331.6236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_catus	0	0	0	5771.001359	64179.579828	0	0	0	0	0	0	0	0	0	0	0	1618.611704	4090.158355	0	0	0	0	0	0	0	0	0	0	3063.618684	0	62605.950641	113973.17619	107800.819357	0	0	181814.26092	250025.817816	3634.369093	0	0	0	90725.145292	139391.869378	0	0	0	0	0	159160.090772	0	0	0	0	0	63380.873753	0	4337.944062	0	27924.718009	0	0	79406.172227	0	0	24142.9763	0	0	0	0	0	0	56528.513001	51899.001555	33781.144051	0	0	65800.295166	0	0	0	0	0	0	55512.711604	0	0	1317.209534	0	28475.705913	841.482413	0	1350.890177	0	43386.912594	0	0	0	61628.339711	0	0	94042.15061	0	0	0	54118.758362	0	0	0	0	0	173250.977606	0	28124.132454	0	13309.356093	0	1001.801611	0	97343.365691	0	152896.340068	5083.567132	0	42699.812904	0	0	0	0	0	85331.504662	0	43563.844373	0	152339.473574	0	0	639.580418	0	0	0	0	0	0	153432.155822	0	181112.206152	72159.027238	0	133269.071069	11245.133665	0	0	81449.316841	341033.439426	0	73838.811028	128277.438975	3937.99081	0	0	0	319.206336	0	0	0	0	0	3657.993815	50022.860966	74779.287765	145742.833379	179433.367977	7357.181895	0	0	70189.905436	0	0	0	0	376398.65418	3926.67988	0	161846.153685	0	0	125374.802654	0	0	99047.182252	145655.310005	0	0	0	0	102923.376626	0	0	0	0	0	0	45658.01985	0	0	0	0	77374.520247	150518.374229	10988.775511	0	4942.465436	0	0	33335.771332	75779.500779	189417.857825	0	0	113120.560179	0	0	150227.572248	0	283525.106458	141426.85149	0	2353.023716	0	0	0	0	116564.6253	28106.376596
Coprococcus_comes	0	0	755644.918196	49708.148617	296695.126183	0	83397.45678	0	190208.477934	227064.792393	149765.770213	0	0	0	0	0	195987.676303	0	0	0	0	0	0	0	378858.009648	324364.090591	0	0	230879.325159	0	0	141905.832878	245169.971277	192696.374347	351259.595863	219725.64364	131205.326623	0	16713.751651	0	0	211107.231896	0	0	60487.118248	219210.219416	0	0	10905.930668	0	0	0	0	0	41606.565223	608550.120557	0	395768.923352	86081.312312	76224.630402	0	0	0	284667.497013	52915.008888	144602.604481	0	0	136461.78225	56749.619273	0	0	0	125021.731849	0	0	0	0	0	0	0	0	346740.85834	169946.189055	0	0	83631.006275	0	103771.254897	50456.580084	0	0	206933.178711	82405.394955	0	0	212398.624933	131796.762997	0	0	0	0	0	49245.802817	81551.931288	0	130508.471267	120083.781455	0	0	193822.567886	111935.297703	130706.586054	184741.250854	18584.220497	0	48397.873827	38378.725375	236258.186736	0	100320.305162	22979.478553	0	144743.719365	128300.750644	387469.248544	0	0	0	62569.52572	0	0	0	325807.918296	0	296977.425347	0	0	423333.329045	0	0	865.035787	370712.508105	320294.809357	0	231670.074958	67342.597322	0	432033.718622	9845.783996	0	0	223636.919545	315513.235926	0	0	410888.56313	0	481986.089946	0	0	226484.216993	0	0	0	0	0	156137.433172	141142.661542	90228.730172	167312.987697	0	473873.158272	0	0	0	0	0	0	0	0	394695.590719	0	132569.838337	0	0	312755.794767	0	0	163267.828584	170450.246141	0	0	0	546578.82919	0	0	0	210448.648765	0	53315.605691	0	178237.12678	660187.99461	0	0	0	172858.047099	479851.313396	0	192764.933962	2096.249219	0	0	143572.099793	0	0	0	0	172580.135283	0	0	0	714253.835602	477852.964445	298418.88655	0	0	318330.761498	188269.369044	151541.218766	0	124333.356874	134572.598111
